date,place,seen,real,link,lon,lat,marker-color,marker-size,marker-symbol
05/1965,"Burlington, Massachusetts",light,unreliable report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9072586-Burlington-Massachusetts.pdf,-71.1956111,42.5048167,#c713e7,medium,cross
02/05/1965,"Clarksville, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073413-Clarksville-Ohio.pdf,-82.2912613,39.7053462,#4089ba,medium,circle-stroked
02/05/1965,"College Park, Georgia",light,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073260-CollegePark-Georgia.pdf,-84.4493725,33.6534427,#4089ba,medium,circle-stroked
03/05/1965,"Chesapeake, Virginia",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073481-Chesapeake-Virginia.pdf,-76.2466798,36.7183708,#4089ba,medium,circle-stroked
04/05/1965,"Piedmont, Alabama",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073518-Piedmont-Alabama.pdf,-85.6113501,33.9245454,#4089ba,medium,circle-stroked
06/05/1965,"Brookville, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073588-Brookville-Ohio.pdf,-84.4113366,39.8367207,#319f1d,medium,airport
07/05/1965,"Oxford, Michigan",flying object,unidentified,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073625-Oxford-Michigan.pdf,-83.2646624,42.8247524,#c713e7,medium,cross
07/05/1965,"Pearl Harbor, Hawaii",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073675-PearlHarbor-Hawaii.pdf,-157.999129760136,21.35577485,#4089ba,medium,circle-stroked
07/05/1965,"Anaheim, California",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073716-Anaheim-California.pdf,-117.911732,33.8347516,#4089ba,medium,circle-stroked
09/05/1965,"Mequon, Wisconsin",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073791-Mequon-Wisconsin.pdf,-87.9822969,43.2219088,#319f1d,medium,airport
13/05/1965,"Storm Lake, Iowa",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073843-StormLake-Iowa.pdf,-95.1992916,42.6453271,#319f1d,medium,airport
13/05/1965,"Orlando, Florida",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073829-Orlando-Florida.pdf,-81.3790388,28.5421097,#319f1d,medium,airport
15/05/1965,"Oil City, Pennsylvania",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073884-OilCity-Pennsylvania.pdf,-79.706441,41.433948,#319f1d,medium,airport
17/05/1965,"Tiffin, Ohio",disc,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073899-Tiffin-Ohio.pdf,-83.1779537,41.114485,#319f1d,medium,airport
18/05/1965,"Lewisburg, Ohio",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073972-Lewisburg-Ohio.pdf,-84.5396736,39.8461629,#319f1d,medium,airport
25/05/1965,"Thailand",flying object,rocket,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074065-Thailand.pdf,100.83273,14.8971921,#c713e7,medium,cross
25/05/1965,"Washington, DC",light,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074128-Washington-DC.pdf,-77.0365625,38.8950092,#122c87,medium,lighthouse
26/05/1965,"Lynn, Massachusetts",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074179-Lynn-Massachusetts.pdf,-70.9494939,42.466763,#f90105,medium,triangle-stroked
27/05/1965,"Economy, Pennsylvania",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074164-Economy-Pennsylvania.pdf,-80.1938574,40.631752,#319f1d,medium,airport
28/05/1965,"Macon, Georgia",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074191-Macon-Georgia.pdf,-83.6324022,32.8406946,#f90105,medium,triangle-stroked
29/05/1965,"New Bedford, Massachusetts",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074215-NewBedford-Massachusetts.pdf,-70.934205,41.6362152,#122c87,medium,lighthouse
29/05/1965,"Tuscon, Arizona",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074226-Tuscon-Arizona.pdf,-111.0827636,32.3094298,#319f1d,medium,airport
31/05/1965,"Piqua, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074311-Piqua-Ohio.pdf,-84.2424449,40.1447732,#319f1d,medium,airport
31/05/1965,"Belmont, Ohio",,hoax,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074292-Belmont-Ohio.pdf,-81.0097516,40.0057737,#c713e7,medium,cross
05/06/1965,"Sutersville, Pennsylvania",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074568-Sutersville-Pennsylvania.pdf,-79.8017975,40.2365804,#c713e7,medium,cross
05/06/1965,"Marysville, Washington",flying object,aircraft, ,-122.1768209,48.0517429,#319f1d,medium,airport
08/06/1965,"Turkey",flying object,radar,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074625-Turkey.pdf,34.9249653,38.9597594,#c713e7,medium,cross
11/06/1965,"Mobile, Alabama",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074646-Mobile-Alabama.pdf,-88.0430541,30.6943566,#122c87,medium,lighthouse
13/06/1965,"Kettering, Ohio",light,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074663-Kettering-Ohio.pdf,-84.1688274,39.6895036,#4089ba,medium,circle-stroked
20/06/1965,"Mifflin, Pennsylvania",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074715-PittsburghArea-Pennsylvania.pdf,-77.6215085,40.6099183,#c713e7,medium,cross
20/06/1965,"Irwin, Pennsylvania",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074715-PittsburghArea-Pennsylvania.pdf,-79.7093339,40.3301738,#c713e7,medium,cross
20/06/1965,"Pennsylvania",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074715-PittsburghArea-Pennsylvania.pdf,-77.7278831,40.9699889,#c713e7,medium,cross
20/06/1965,"Indianapolis, Indiana",flying object,physiological,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074780-Indianapolis-Indiana.pdf,-86.1583502,39.7683331,#c713e7,medium,cross
21/06/1965,"Pittsburg, Pennsylvania",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074715-PittsburghArea-Pennsylvania.pdf,-79.9900861,40.4416941,#c713e7,medium,cross
23/06/1965,"Sullivan, Wisconsin",light,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074817-Sullivan-Wisconsin.pdf,-88.5881562,43.0127852,#122c87,medium,lighthouse
28/06/1965,"Albuquerque, New Mexico",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074942-Albuquerque-NewMexico.pdf,-106.6509851,35.0841034,#c713e7,medium,cross
28/06/1965,"Sacramento, California",light,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074933-Sacramento-California.pdf,-121.4943996,38.5815719,#122c87,medium,lighthouse
29/06/1965,"Frankfurt, Germany",flying object,reflection,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074955-Frankfurt-Germany.pdf,8.6820917,50.1106444,#c713e7,medium,cross
29/06/1965,"Birdsboro, Pennsylvania",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074973-Birdsboro-Pennsylvania.pdf,-75.8040852,40.2645371,#4089ba,medium,circle-stroked
01/07/1965,"Manitoba, Canada",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075165-Manitoba-Canada.pdf,-97.001038,55.001251,#122c87,medium,lighthouse
01/07/1965,"Des Plaines, Illinois",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075177-DesPlaines-Illinois.pdf,-87.8873916,42.0415823,#319f1d,medium,airport
02/07/1965,"Jemez Springs, New Mexico",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075225-JemezSprings-NewMexico.pdf,-106.692258,35.7686356,#319f1d,medium,airport
03/07/1965,"Carlton, Michigan",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075233-Carlton-Michigan.pdf,-85.251396,42.7267013,#4089ba,medium,circle-stroked
03/07/1965,"Lebanon, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075243-Lebanon-Ohio.pdf,35.5891902,33.929793,#319f1d,medium,airport
03/07/1965,"Rochester, Minnesota",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075253-Rochester-Minnesota.pdf,-92.4630182,44.0234387,#c713e7,medium,cross
03/07/1965,"New Milford, Connecticut",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075361-NewMilford-Connecticut.pdf,-73.4117653831255,41.5867418,#f90105,medium,triangle-stroked
04/07/1965,"Columbus, Ohio",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075376-Columbus-Ohio.pdf,-83.0007065,39.9622601,#f90105,medium,triangle-stroked
04/07/1965,"Dayton, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075401-Dayton-Ohio.pdf,-84.1916069,39.7589478,#4089ba,medium,circle-stroked
04/07/1965,"Taiwan",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075452-Taiwan.pdf,120.835363138175,23.59829785,#c713e7,medium,cross
05/07/1965,"Lake Michigan",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7427457-LakeMichigan.pdf,-87.0819754408259,43.85544805,#f90105,medium,triangle-stroked
05/07/1965,"Chicago, Illinois",flying object,Astro(Saturn),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7427477-Chicago-Illinois.pdf,-87.6244212,41.8755616,#122c87,medium,lighthouse
05/07/1965,"Xenia, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7427822-Xenia-Ohio.pdf,-83.9296526,39.6847822,#319f1d,medium,airport
05/07/1965,"Independence, Mo",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428002-Independence-Mo.pdf,-94.4137923,39.0924792,#4089ba,medium,circle-stroked
05/07/1965,"Bellingham, Washington",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428048-Bellingham-Washington.pdf,-122.5111721,48.7206203,#4089ba,medium,circle-stroked
05/07/1965,"Independence, Mo",light,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428002-Independence-Mo.pdf,-94.4137923,39.0924792,#4089ba,medium,circle-stroked
06/07/1965,"McKeesport, Pennsylvania",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428154-McKeesport-Pennsylvania.pdf,-79.864215,40.3478472,#319f1d,medium,airport
06/07/1965,"Nicosia, Cyprus",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428274-Nicosia-Cyprus.pdf,33.3736958666529,35.180282,#c713e7,medium,cross
06/07/1965,"Fossil, Oregon",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428292-Fossil-Oregon.pdf,-120.2150234,44.9980138,#122c87,medium,lighthouse
06/07/1965,"Arlington, Texas",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428346-Arlington-Texas.pdf,-97.105624826688,32.701939,#319f1d,medium,airport
06/07/1965,"Kiel, Wisconsin",flying object,Unidentified,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428435-Kiel-Wisconsin.pdf,-88.0356515,43.912493,#c713e7,medium,cross
08/07/1965,"Cincinnati, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428492-Cincinnati-Ohio.pdf,-84.5124602,39.1014537,#4089ba,medium,circle-stroked
08/07/1965,"Peru, Indiana",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7428525-Peru-Indiana.pdf,-73.0439406,-3.4999226,#319f1d,medium,airport
11/07/1965,"Summerset, Pennsylvania",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7432297-Summerset-Pennsylvania.pdf,-79.9126895,40.4220738,#319f1d,medium,airport
12/07/1965,Pennsylvania,flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7432409-Pennsylvania.pdf,-77.7278831,40.9699889,#c713e7,medium,cross
12/07/1965,"McArthur, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433177-McArthur-Ohio.pdf,-82.4784898,39.2464596,#4089ba,medium,circle-stroked
12/07/1965,"Union City, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433307-UnionCity-Ohio.pdf,-84.8052397,40.1994911,#4089ba,medium,circle-stroked
13/07/1965,"Englewood , Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433539-Englewood-Ohio.pdf,-84.3021673,39.8775553,#319f1d,medium,airport
13/07/1965,"Toronto, Canada",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433582-Toronto-Canada.pdf,-79.387207,43.653963,#4089ba,medium,circle-stroked
13/07/1965,"Burlington, Massachusetts",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433721-Burlington-Massachusetts.pdf,-71.1956111,42.5048167,#f90105,medium,triangle-stroked
13/07/1965,"Smyrna, Tennessee",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433798-Smyrna-Tennessee.pdf,-86.5186045,35.9828413,#4089ba,medium,circle-stroked
13/07/1965,"Eastmont Pa",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433831-Eastmont-Pa.pdf,-76.827748,40.0287072,#c713e7,medium,cross
14/07/1965,"Charleston, South Carolina",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7433992-Charleston-SouthCarolina.pdf,-79.9402728,32.7876012,#4089ba,medium,circle-stroked
15/07/1965,"Sweet Home, Oregon",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7434057-SweetHome-Oregon.pdf,-122.7361959,44.3976247,#4089ba,medium,circle-stroked
16/07/1965,"Howell, Utah",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7434244-Howell-Utah.pdf,-112.4444112,41.7960354,#319f1d,medium,airport
16/07/1965,"Presto, Pennsylvania",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7434583-Presto-Pennsylvania.pdf,-80.1178337,40.3736804,#319f1d,medium,airport
17/07/1965,"Bermuda",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435025-Bermuda.pdf,-64.7603583,32.3018217,#4089ba,medium,circle-stroked
17/07/1965,"Glencoe, Minnesota",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435044-Glencoe-Minnesota.pdf,-94.1516424,44.769129,#319f1d,medium,airport
17/07/1965,"Burbank, California",flying object,reflection,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435100-Burbank-California.pdf,-118.3258554,34.1816482,#c713e7,medium,cross
17/07/1965,"Richmond, Missouri",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435248-Richmond-Missouri.pdf,-93.9768876,39.278622,#4089ba,medium,circle-stroked
17/07/1965,"Raytown, Missouri",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435273-Raytown-Missouri.pdf,-94.4630468,39.0168425,#4089ba,medium,circle-stroked
18/07/1965,"Greenville, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435334-Greenville-Ohio.pdf,-84.6330115,40.1028264,#4089ba,medium,circle-stroked
18/07/1965,"Vandalia, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435520-Vandalia-Ohio.pdf,-84.1988308,39.8906122,#319f1d,medium,airport
19/07/1965,"Miamisburg Dayton, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435852-Miamisburg-Dayton-Ohio.pdf,-84.2837442814082,39.64065435,#4089ba,medium,circle-stroked
19/07/1965,"West Carrollton, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7435960-WestCarrollton-Ohio.pdf,-84.2521632,39.6722812,#4089ba,medium,circle-stroked
19/07/1965,"Eastlake, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7436006-Eastlake-Ohio.pdf,-81.43220925,41.659241,#4089ba,medium,circle-stroked
20/07/1965,"Roswell, New Mexico",flying object,Astro(Acturus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7436045-Roswell-NewMexico.pdf,-104.5229518,33.3943282,#122c87,medium,lighthouse
20/07/1965,"West Fairview, Pennsylvania",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7436169-WestFairview-Pennsylvania.pdf,-76.9155297,40.2750889,#319f1d,medium,airport
20/07/1965,"Centerville, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7436503-Centerville-Ohio.pdf,-84.1593818,39.6283928,#319f1d,medium,airport
20/07/1965,"Pittsburgh, Pennsylvania",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7436610-Pittsburgh-Pennsylvania.pdf,-79.9900861,40.4416941,#4089ba,medium,circle-stroked
20/07/1965,"Kettering, Ohio",light,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7436395-Kettering-Ohio.pdf,-84.1688274,39.6895036,#4089ba,medium,circle-stroked
21/07/1965,"Monticello, New York",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7437713-Monticello-NewYork.pdf,-74.6893282,41.6556465,#319f1d,medium,airport
21/07/1965,"Corpus Christi, Texas",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7437757-CorpusChristi-Texas.pdf,-97.3955744,27.8002542,#c713e7,medium,cross
22/07/1965,"Pittsburgh, Pennsylvania",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438078-Pittsburgh-PennsylvaniaArea.pdf,-79.9900861,40.4416941,#122c87,medium,lighthouse
22/07/1965,"Heidelberg, Pennsylvania",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438178-Heidelberg-Pennsylvania.pdf,-80.0908886,40.3922914,#122c87,medium,lighthouse
23/07/1965,"Kelso, Washington",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438227-Kelso-Washington.pdf,-122.9060318,46.1420334,#4089ba,medium,circle-stroked
24/07/1965,"Lincoln AFB, Nebraska",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438282-LincolnAFB-Nebraska.pdf,-95.924744,41.1231074,#319f1d,medium,airport
24/07/1965,"Anacortes, Washington",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438321-Anacortes-Washington.pdf,-122.6774999,48.5073747,#122c87,medium,lighthouse
25/07/1965,"Bloomingburg, New York",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438433-Bloomingburg-NewYork.pdf,-74.4396014,41.5542603,#319f1d,medium,airport
25/07/1965,"Clinton County, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438710-ClintonCounty-Ohio.pdf,-83.8445792,39.4259873,#319f1d,medium,airport
25/07/1965,"Battle Creek, Michigan",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438789-BattleCreek-Michigan.pdf,-85.1824269,42.3192548,#4089ba,medium,circle-stroked
25/07/1965,"Truax Field, Wisconsin",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438947-TruaxField-Wisconsin.pdf,-89.3377453366062,43.1420815,#319f1d,medium,airport
25/07/1965,"Bruni, Texas",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439014-Bruni-Texas.pdf,-98.8382294,27.428619,#4089ba,medium,circle-stroked
25/07/1965,"Illinois",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439111-Illinois.pdf,-89.4337288,40.0796606,#4089ba,medium,circle-stroked
25/07/1965,"Castalia, Ohio",light,Unidentified,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7438823-Castalia-Ohio.pdf,-82.8085204,41.4000523,#c713e7,medium,cross
26/07/1965,"Cumberland, Maryland",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439155-Cumberland-Maryland.pdf,-78.7624714,39.6528509,#f90105,medium,triangle-stroked
26/07/1965,"Nashville, Tennessee",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439254-Nashville-Tennessee.pdf,-86.7743531,36.1622296,#319f1d,medium,airport
26/07/1965,"Albuquerque, New Mexico",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439343-Albuquerque-NewMexico.pdf,-106.6509851,35.0841034,#122c87,medium,lighthouse
